sample_name,Date_Melted,Date_Analyzed,depth_top,depth_avg,depth_bottom,time_top,time_avg,time_bottom,Li_7_LR_ppt,Be_9_LR_ppt,Rb_85_LR_ppt,Sr_88_LR_ppt,Y_89_LR_ppq,Mo_95_LR_ppt,Ag_107_LR_ppt,Cd_111_LR_ppt,Cs_133_LR_ppt,Ba_137_LR_ppt,La_139_LR_ppq,Ce_140_LR_ppq,Pr_141_LR_ppq,Nd_146_LR_ppq,Sm_147_LR_ppq,Eu_153_LR_ppq,Gd_157_LR_ppq,Tb_159_LR_ppq,Dy_163_LR_ppq,Ho_165_LR_ppq,Er_166_LR_ppq,Tm_169_LR_ppq,Yb_172_LR_ppq,Lu_175_LR_ppq,W_182_LR_ppt,Re_185_LR_ppt,Tl_205_LR_ppt,Pb_208_LR_ppt,Th_232_LR_ppq,U_238_LR_ppt,Al_27_MR_ppt,P_31_MR_ppt,S_32_MR_ppb,Sc_45_MR_ppq,Ti_47_MR_ppt,V_51_MR_ppt,Cr_52_MR_ppt,Mn_55_MR_ppt,Fe_56_MR_ppt,Co_59_MR_ppt,Ni_60_MR_ppt,Cu_63_MR_ppt,Zn_66_MR_ppt,Ga_69_MR_ppt,K_39_HR_ppb,As_75_HR_ppt,Ca_44_HR_ppb,Mg_24_HR_ppb,Na_23_HR_ppb,,,Zr_90_LR_ppt,Bi_209_LR_ppt
103,7-21-2022,04-07-2023,20.3920087913423,20.4657302089127,20.5394516264832,2014.02522948116,2013.99849253706,2013.97170608284,62.21413,1.22264,57.07012,40.350751,7569.5714,7.03858,0.45388,0.839230000000001,11.74417,157.15499,3080.30386666667,6388.68257878788,781.992148484849,2838.14486969697,698.713609090909,151.152212121212,595.969890909091,98.9476060606061,494.387851515152,81.9653393939394,204.066063636364,32.5505545454545,189.694857575758,24.0306878787879,3.46275,1.82739,1.93688,26.17922,144659.06817,15.96057,12777.8152,5645.70239,17.69062401,350306.48721,1074.8543,17.05295,23.78381,301.98858,11773.13829,5.72654,25.90571,26.70687,4198.2131,8.27175,6.80146,23.11448,7.62384,33.98196,88.70995,,,17.40874,1656.48273
104,7-21-2022,04-07-2023,20.5394516264832,20.5502258132416,20.561,2013.97170608284,2013.96778716802,2013.96386719571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA
105,7-22-2022,04-07-2023,20.561,20.6529265682475,20.744853136495,2013.96386719571,2013.93037855064,2013.89681292365,11.87287,0.34262,8.24914,6.407534,907.27136,6.05617,0.266360000000001,0.10153,1.87046,31.0732,377.687721212121,779.78446969697,109.947587878788,379.708306060606,111.014924242424,29.6878606060606,63.4287575757576,14.5041666666667,70.7344424242424,14.2244545454545,25.8159393939394,3.81351212121212,28.0247181818182,4.91518181818182,3.07088,0.990489999999999,0.81852,5.21585,19894.39145,1.45821,2469.05283,3269.33603,7.57644101,30850.02665,173.28139,3.5194,6.25352,41.75545,1774.50365,1.55004,1.71676,116.46716,226.52689,3.42281,2.00522,10.67332,1.45662,5.62426,4.86708,,,21.90002,249.26808
106,7-22-2022,04-07-2023,20.744853136495,20.8363169305999,20.9277807247048,2013.89681292365,2013.8633398702,2013.82979060797,60.13817,1.14264,56.97236,19.366627,7315.60544,6.52318,7.08746,0.33791,11.44088,147.50181,3077.64075454545,12038.2307454545,802.503036363637,2906.96935757576,722.399178787879,125.043296969697,557.402284848485,97.1231818181818,473.848624242424,89.0916151515151,217.891648484848,30.3316212121212,184.4189,24.2127333333333,2.41414,1.63,1.44269,8.86065,16946.79598,5.95582,14559.18393,2771.6721,8.29291977,45419.42964,1172.77755,17.10546,12.16812,246.63863,11570.50368,4.45532,8.93809,104.38937,244.11482,8.21303,6.48058,17.80387,3.14258,9.50232,5.58014,,,17.82557,1563.84454
107,7-22-2022,04-07-2023,20.9277807247048,21.013125202048,21.0984696793912,2013.82979060797,2013.79841720272,2013.76697744494,34.05416,0.722630000000001,32.05622,27.192214,4946.78292,6.62653,1.53464,0.643610000000001,6.31942,105.10088,2300.56780606061,4645.77743939394,578.657224242424,2074.55677575758,503.0122,113.875084848485,371.901578787879,61.1400787878788,343.5582,57.5326454545455,156.986478787879,21.0195545454545,138.511160606061,18.4774424242424,1.1626,1.9148,1.60501,34.24241,21861.8543,3.73039,11317.57864,4046.61975,22.65092813,41018.87527,627.0035,17.93632,15.42885,192.37591,7421.54737,4.12413,18.62377,47.57738,378.32699,6.2919,4.53898,17.71436,5.17537,11.13165,5.31353,,,18.70966,707.60203
108,7-22-2022,04-07-2023,21.0984696793912,21.1942510760173,21.2900324726435,2013.76697744494,2013.73161384622,2013.69616667392,11.14738,0.42262,8.98509,17.070592,1926.28731,6.8584,0.32485,0.50093,1.6265,47.20306,893.029806060606,2010.34145757576,250.402472727273,910.825157575758,234.212842424242,64.9540848484849,171.137015151515,29.2829090909091,152.431627272727,24.2360090909091,67.4869575757576,10.7310484848485,47.9263303030303,10.0124090909091,2.95955,1.20634,1.12894,19.11766,8440.85952,1.19496,4283.59381,3605.53301,17.98180968,15002.08422,154.93763,7.54582,16.32123,100.14429,2449.39591,2.7555,35.60148,27.84708,347.07814,3.85345,2.91217,10.58381,3.52455,7.62556,5.60478,,,22.78401,921.22938
109,7-22-2022,04-07-2023,21.2900324726435,21.3956263459091,21.5012202191748,2013.69616667392,2013.65699120513,2013.61771416197,6.56137,0.28261,3.23985,15.41981,1104.62866,6.43386,0.394539999999999,0.558070000000001,0.76452,32.28765,359.449781818182,773.228515151515,96.3097909090909,319.823754545455,106.717572727273,32.1498181818182,60.5901575757576,15.5997333333333,78.1537424242424,13.6098151515152,39.1073151515152,6.11935757575758,33.7108939393939,5.8254,0.915609999999999,1.31396,0.99788,17.30428,4290.74467,1.11221,2304.68559,3362.6766,20.03090384,5338.70469,65.64017,3.44206,5.9989,62.54868,1648.65432,1.68154,8.5442,20.01389,354.12786,3.13478,1.67503,9.83794,2.94343,6.89072,20.60992,,,13.3552,429.09031
110,7-22-2022,04-07-2023,21.5012202191748,21.6023325067636,21.7034447943525,2013.61771416197,2013.58000890475,2013.54221051219,41.14328,0.78263,38.83494,13.544139,4482.45308,6.31787,0.298579999999999,0.38274,7.89843,115.78443,2393.1542030303,6414.69225454546,588.416975757576,2089.10999090909,506.557518181818,85.3124121212121,370.762742424242,66.9800575757576,296.489136363636,51.5592545454546,138.825857575758,16.3182909090909,121.034293939394,17.476203030303,0.948119999999999,1.27024,1.11332,9.3938,6765.2353,4.71849,10046.16452,2548.86047,13.48307646,22078.65139,731.32354,10.50203,21.35024,161.34433,7888.90363,3.36675,5.64557,11.56346,268.34738,6.50443,4.67986,13.65681,2.0392,7.81373,3.50943,,,9.95149,775.38945
111,7-22-2022,04-07-2023,21.7034447943525,21.7982223971762,21.893,2013.54221051219,2013.50669562318,2013.47109890312,6.80984,0.362620000000001,2.75864,11.193518,1150.45735,6.74399,0.72861,0.26863,0.53227,24.90346,260.310460606061,618.641,92.8285,309.189787878788,96.6975787878788,40.021203030303,65.7007727272727,13.4095121212121,79.5718272727273,16.3317787878788,38.5961090909091,6.38541818181818,34.1170484848485,6.09846666666667,0.949809999999999,0.487169999999999,0.63979,7.89553,8868.1705,1.52328,2528.82002,2036.90789,17.92157929,15329.15245,82.8471,2.7236,23.05814,38.80127,841.33012,1.94942,42.27036,28.75768,342.63986,3.08724,2.08448,7.89867,2.02982,4.76054,7.17591,,,18.83144,72.13772
112,7-22-2022,04-07-2023,21.893,21.9896779783759,22.0863559567518,2013.47109890312,2013.43470412837,2013.39822420811,6.60845,0.26261,1.39248,11.911102,2149.20939,6.09378,0.308149999999999,0.533569999999999,0.34531,23.68571,442.773072727273,902.40766969697,123.38253030303,459.172318181818,151.846927272727,45.107503030303,97.4636636363636,24.2648303030303,98.6682181818182,26.6945575757576,65.4370181818182,9.7555,49.9611696969697,8.92014545454546,3.26533,0.167829999999999,1.10675,12.74049,2614.44252,1.59541,2676.37438,1045.02171,34.71035964,3703.36354,67.1857,2.96059,7.18228,37.58278,621.61471,1.52568,6.63534,41.97314,926.63224,3.04529,1.62899,8.19702,2.53524,6.07406,3.41037,,,14.95043,156.68813
113,7-22-2022,04-07-2023,22.0863559567518,22.177693151979,22.2690303472063,2013.39822420811,2013.36368132879,2013.3290624515,11.60755,0.46262,8.60546,21.374423,4047.6107,6.46366,1.33034,0.505000000000001,1.92463,50.83239,862.238412121212,1888.80683939394,274.993263636364,991.977645454545,310.870439393939,110.757039393939,239.733748484848,42.6988060606061,284.0977,57.3544,150.854551515152,23.0611151515152,138.515221212121,24.3938666666667,2.32342,0.889629999999999,0.9722,6.34326,4342.95375,3.11202,6334.19975,3036.12088,18.93899597,9947.39339,322.09045,7.69551,7.83957,92.02853,2933.33541,3.22551,3.92861,19.24711,249.81949,4.10513,1.87278,17.7442,3.73151,6.67146,3.5103,,,22.78401,359.34162
114,7-22-2022,04-07-2023,22.2690303472063,22.3588929921744,22.4487556371426,2013.3290624515,2013.29492829484,2013.26072057423,8.42458,0.30262,5.00499,9.973656,2292.03487,6.86471,0.53431,0.586510000000001,0.93815,34.59912,498.331181818182,1151.92385757576,149.363454545455,553.211918181818,173.326527272727,60.5304303030303,120.104493939394,26.1804757575758,155.97506969697,26.2555303030303,76.6861242424242,12.6821484848485,74.7325848484848,10.7405818181818,1.2413,1.20667,0.81914,8.65318,4745.13569,2.57737,3090.16914,3345.65309,12.49945766,8312.05224,88.51406,4.42248,41.04698,72.01745,2054.32596,2.49979,3.13072,14.4501,303.60779,3.24104,2.02906,10.49431,2.20843,7.83445,3.01093,,,16.10854,258.0258
115,7-22-2022,04-07-2023,22.4487556371426,22.5304251745912,22.6120947120397,2013.26072057423,2013.22956788813,2013.19835444076,12.32279,0.38262,10.56785,15.526924,3690.98549,6.9352,0.484909999999999,3.74743,1.83198,62.50541,939.417675757576,1973.8535030303,261.7562,958.426415151515,282.214263636364,79.0681212121212,256.788027272727,41.8787272727273,257.553718181818,43.6453636363636,115.81133030303,16.5843484848485,105.194236363636,15.6566757575758,1.38568,0.926599999999999,0.91857,9.47687,5763.48889,3.14186,4594.40498,2582.98141,23.32370322,9412.19083,187.0538,6.54795,7.32293,88.75153,2541.36488,3.83676,23.81505,38.48113,611.75837,3.70524,3.73537,13.29879,4.61765,6.5554,6.25057,,,35.06909,312.20088
116,7-22-2022,04-07-2023,22.6120947120397,22.7160197882181,22.8199448643964,2013.19835444076,2013.15854724941,2013.11864166888,30.94559,0.94263,33.45347,37.314627,11677.37314,47.30516,1.2965,1.79329,4.9273,150.06667,4386.78001818182,8691.52268484848,1013.62885454545,3795.45903030303,882.962575757576,231.448851515151,831.34726969697,129.167354545455,714.572763636364,135.410651515152,359.874206060606,49.8550393939394,295.400848484848,45.9751575757576,1.86995,1.89329,1.35329,20.85242,14794.85412,6.27654,14255.67978,1821.62171,18.7804707,27341.47655,632.47125,14.61676,26.19276,407.39884,9073.34359,15.35709,25.77441,66.42886,625.92861,6.59671,7.19691,20.3995,9.4286,13.4681,6.7518,,,40.5158,734.08881
117,7-22-2022,04-07-2023,22.8199448643964,22.9334428476812,23.0469408309659,2013.11864166888,2013.07494784283,2013.03113666682,52.88879,1.26264,52.31275,78.430072,14393.98745,8.26073,0.727830000000001,1.97265,9.6341,228.37801,6375.31594545455,12835.3777606061,1567.85636666667,5968.55082727273,1432.89468484849,312.388457575758,1154.07544242424,170.719515151515,948.606093939394,172.59266969697,413.351545454545,58.107303030303,411.276975757576,51.2617090909091,1.88535,1.85932,2.39598,61.30298,22743.21215,7.0773,18854.14969,4634.6815,36.75200468,46935.83689,1062.36983,28.74043,22.60709,502.75247,13844.85067,10.94534,24.90583,66.83152,487.11887,8.92331,7.72768,28.18642,11.76805,11.82967,11.9165,,,19.64378,2017.70736
118,7-22-2022,04-07-2023,23.0469408309659,23.1379319437793,23.2289230565928,2013.03113666682,2012.99592858089,2012.96064507183,41.45572,1.14264,41.07572,66.300836,7485.04616,6.93669,0.60478,2.41737,7.54356,148.64441,3668.49761818182,6949.95360909091,848.408172727273,3184.68245454545,739.602918181818,167.413284848485,611.267748484849,92.918796969697,471.366093939394,92.1648,236.312981818182,36.4554151515152,197.842333333333,28.3997393939394,1.87165,1.77561,2.07497,73.02732,25397.90494,5.52148,12816.28697,4529.84256,31.25458227,45062.62793,657.4213,18.74435,16.22448,358.04862,9822.85646,6.86869,18.11878,32.73327,390.48752,7.40487,5.61586,21.65257,11.43697,11.48757,7.62493,,,18.79095,2350.01309
119,7-22-2022,04-07-2023,23.2289230565928,23.3331439544162,23.4373648522396,2012.96064507183,2012.92013879597,2012.87953357,19.35494,0.762630000000001,20.25686,50.333822,18595.90897,20.36448,1.57168,2.4051,2.40854,90.22822,9718.32122727273,27375.2558939394,2271.64224242424,8463.04342727273,1853.10410606061,222.078312121212,1476.84326060606,247.798666666667,1306.92155151515,235.880954545455,585.571978787879,81.817603030303,498.291696969697,61.735596969697,4.65979,2.01907,1.25714,288.52334,12363.10064,2.67478,16924.86801,4778.05779,13.71832161,22494.92004,438.88123,22.51569,64.41524,249.10712,12470.10768,5.78499,210.00229,6230.51538,2439.71128,7.23429,2.79474,14.40268,7.51999,8.63331,10.89553,,,22.30578,527.02975
120,7-22-2022,04-07-2023,23.4373648522396,23.524842770052,23.6123206878645,2012.87953357,2012.8453751492,2012.81114701704,14.66662,0.50262,11.68356,24.28188,2870.11718,7.69202,0.561,0.790279999999999,2.62391,51.81241,1778.84285757576,3673.36468181818,420.053084848485,1436.97726363636,321.642466666667,77.9232515151515,242.617678787879,42.3284484848485,217.911027272727,38.8169545454545,89.4739575757576,9.93287272727273,90.5726424242424,11.8328454545455,2.35084,1.6707,0.79901,15.30858,8250.74751,0.95982,5781.77023,4777.47109,13.02010448,14080.34648,146.07657,8.05225,21.1172,109.5898,3964.63624,3.39841,18.11878,32.5725,745.53793,4.13029,3.85276,11.53853,4.48121,9.24233,9.0151,,,27.02085,473.80617
121,7-22-2022,04-07-2023,23.6123206878645,23.7018423841559,23.7913640804473,2012.81114701704,2012.77604702713,2012.74087403043,16.73191,0.50262,12.19628,20.14236,4850.2536,6.64849,0.37543,0.790369999999999,3.42345,58.56672,1048.25549090909,2261.52066363636,323.482766666667,1181.73410606061,417.681121212121,83.0144727272727,356.031472727273,64.4276909090909,332.966775757576,57.7951848484849,142.915512121212,20.3091757575758,121.850666666667,14.3823696969697,1.42099,1.60075,0.77107,12.49594,6438.27406,1.17245,6151.07899,3642.34259,7.74649357,12147.67058,208.11942,8.59359,13.63862,138.77216,4671.40865,4.33599,12.8164,36.99777,784.65259,4.18342,3.20284,12.91094,4.25451,9.77256,8.96014,,,22.9058,1572.1168
122,7-22-2022,04-07-2023,23.7913640804473,23.8959130463191,24.0004620121908,2012.74087403043,2012.69970441463,2012.65843522479,9.66018,0.34262,3.26694,17.690407,1617.02802,6.49647,0.466989999999999,1.0838,0.84895,32.73417,656.539657575758,1359.3359969697,172.557157575758,591.263848484849,156.853345454545,43.4672909090909,123.492684848485,20.7984272727273,118.121778787879,21.2497545454545,55.4659303030303,7.09490909090909,45.0832424242424,8.10094848484849,1.14492,1.04666,0.72319,21.92348,3937.67372,1.07003,2131.20723,3701.09102,15.39172145,6736.17804,61.27833,2.84334,7.45388,74.14201,1084.3113,2.99903,7.44333,112.44201,1031.43223,3.00335,1.67352,10.19596,4.37566,6.24383,6.38493,,,13.78278,615.726
123,7-22-2022,04-07-2023,24.0004620121908,24.0990768847715,24.1976917573522,2012.65843522479,2012.61941717547,2012.58031053476,10.03289,0.362620000000001,4.67919,13.983578,3176.05136,6.17219,1.07984,0.54168,1.13089,36.80282,550.263654545455,1240.02219393939,162.80336969697,657.823981818182,187.651033333333,52.490103030303,189.8514,36.5851636363636,192.067245454545,34.6005454545455,103.785190909091,11.7952848484848,94.2361636363636,13.1981727272727,0.880229999999999,1.23191,0.64617,16.30742,2493.27154,1.11146,3924.96474,2720.33826,13.13802077,5130.57036,90.81518,3.5643,4.87372,50.92598,1651.61192,1.90072,2.28234,25.12121,607.59146,3.43399,1.9133,9.83794,4.23315,7.34819,9.86489,,,13.54823,256.31698
124,7-22-2022,04-07-2023,24.1976917573522,24.3051617757278,24.4126317941034,2012.58031053476,2012.53759142284,2012.49476709503,16.8226,0.40262,11.08922,7.819483,1469.85096,6.78165,0.392150000000001,0.26455,2.21516,42.42231,742.299336363636,1630.09588484849,196.450890909091,673.517742424242,166.8805,39.5291393939394,132.025487878788,20.5256757575758,92.3027545454545,23.7961060606061,45.753003030303,6.65147575757576,44.6770878787879,7.37277272727273,1.02914,0.99184,0.5414,5.33888,2997.71237,1.10032,3380.21496,4293.55995,12.53755937,7211.91365,205.75304,3.57927,6.79671,54.53349,2163.55034,1.80574,3.80741,16.36937,223.26061,3.58779,2.57046,9.59926,1.50541,6.43192,5.17299,,,12.48116,347.20994
125,7-22-2022,04-07-2023,24.4126317941034,24.5197069147674,24.6267820354313,2012.49476709503,2012.4519954882,2012.40911943729,8.92825,0.40262,1.71607,7.273231,559.942,6.06255,0.678459999999999,0.29715,0.46013,21.26022,196.551857575758,464.193254545455,74.9049636363637,191.673836363636,74.4874333333333,27.3915606060606,58.8847272727273,10.6728757575758,48.8054212121212,11.4146848484849,21.7262848484849,4.16825757575758,17.0585242424242,4.09598484848485,0.73992,0.727219999999999,0.43294,6.36387,2679.17968,0.80695,1461.06553,2297.95659,9.26492752,4654.83475,47.57461,3.13272,3.52544,24.68222,699.82277,1.22371,0.40379,5.75333,735.45397,2.86912,1.24969,7.9285,1.43233,4.17531,3.39583,,,16.54546,206.25861
126,7-22-2022,04-07-2023,24.6267820354313,24.7310357459717,24.8352894565121,2012.40911943729,2012.36727281039,2012.32532717107,12.06749,0.322620000000001,7.50797,10.050369,1253.71403,7.88301,0.334429999999999,0.32165,0.95206,30.11713,255.595687878788,531.465866666667,96.9044242424243,313.092263636364,104.568896969697,28.0476454545455,104.8123,18.3363666666667,97.6073060606061,19.2293545454545,44.4749848484849,5.67592727272727,54.4248181818182,6.09846666666667,0.57734,1.30521,0.54201,4.11009,1557.51404,1.0829,4101.58993,2935.28258,8.17914039,6290.17591,135.32653,6.6178,10.13831,43.53364,3615.7351,1.62066,3.43372,5.50762,192.41881,3.61576,2.14857,8.25669,2.47618,7.40422,3.72028,,,12.00395,117.56479
127,7-22-2022,04-07-2023,24.8352894565121,24.935644728256,25.036,2012.32532717107,2012.28485650917,2012.24429410129,10.22093,0.18261,3.16945,7.60382,752.41765,8.15575,0.89268,0.14636,0.72143,22.56392,206.09236969697,477.164127272727,71.4196939393939,237.005172727273,77.3523333333333,32.6418848484848,53.7741090909091,14.9611848484849,62.9473575757576,11.5902939393939,24.7935272727273,5.23249393939394,23.9631666666667,2.09350303030303,0.649229999999999,1.34152,0.56851,2.09365,1599.27087,0.942629999999999,3499.22521,4524.82559,16.77668542,6855.11194,77.72967,1.99016,13.63595,42.65102,4396.82859,1.61092,4.92848,8.05027,1470.68996,3.15715,1.46537,8.79372,1.38968,10.12562,20.92946,,,14.30018,80.63087
128,7-26-2022,04-07-2023,25.036,25.106916498949,25.1778329978981,2012.24429410129,2012.21557517191,2012.18681042822,10.16376,0.42262,2.02035,16.208836,1206.89263,6.59676,1.49561,0.36236,0.508010000000001,34.22787,288.326524242424,630.580975757576,86.7568696969697,348.3655,122.47453030303,42.8112060606061,64.0010090909091,16.2382818181818,90.8882060606061,14.7512848484849,40.1297272727273,6.47410303030303,36.9601363636364,5.64335757575758,3.12898,1.4787,0.64204,5.29613,1797.66532,0.93854,3782.81429,2147.05023,13.86703414,3406.02878,57.29429,4.20793,9.59269,38.4898,906.17653,1.61822,26.46119,70.98249,382.02195,3.22147,1.71091,7.98817,3.51747,8.50089,6.66866,,,27.0715,193.38174
129,7-26-2022,04-07-2023,25.1778329978981,25.2570771056456,25.336321213393,2012.18681042822,2012.15461368755,2012.12235974101,10.38535,0.18261,2.5281,10.624187,1744.37972,6.38995,2.59562,0.36644,0.64247,26.2001,515.365393939394,1129.58770606061,143.1904,521.846745454546,131.069233333333,45.6028484848485,113.288445454545,20.1598787878788,97.9644818181818,20.2830181818182,49.8426575757576,8.69126363636364,43.0524666666667,6.09846666666667,0.76615,0.688549999999999,0.60569,12.69391,1896.91992,0.945469999999999,2942.02657,1874.32761,19.24384689,2395.09062,56.81346,2.98803,6.87431,32.09773,761.41959,1.35278,17.1593,22.72239,275.78646,3.14317,1.29838,9.8081,2.29923,7.17449,2.47479,,,53.66466,146.00555
130,7-26-2022,04-07-2023,25.336321213393,25.4168371965418,25.4973531796907,2012.12235974101,2012.0895295251,2012.05664025227,17.57491,0.48262,7.69881,30.147166,3515.31857,6.18784,0.681229999999999,0.47647,1.66866,47.57573,763.551396969697,1764.71677575758,266.43173030303,1017.18717575758,274.321460606061,125.858484848485,263.026154545455,45.1626909090909,234.199539393939,46.6351333333333,117.8536,13.3029545454545,101.132681818182,16.3839393939394,0.665749999999999,1.50394,0.82304,8.12858,1870.74758,2.17191,12355.52784,2293.14288,15.82747401,5784.70682,177.67414,4.02582,5.33931,53.09323,2049.30777,1.91046,9.43298,18.78514,631.47596,4.71754,1.84692,10.94183,4.73532,8.10441,7.31148,,,25.39466,261.6522
131,7-26-2022,04-07-2023,25.4973531796907,25.5781451459457,25.6589371122007,2012.05664025227,2012.02357888458,2011.99045805442,9.24723,0.34262,2.72671,5.931261,3294.30478,5.9763,1.15472,1.05935,0.48195,21.42631,672.488354545455,1696.63637575758,244.328854545455,929.845536363636,285.079160606061,69.5581636363636,235.206718181818,42.8821606060606,215.778596969697,41.1885727272727,110.172718181818,14.0133333333333,85.6987787878788,15.5647424242424,0.433640000000001,0.489199999999999,0.74827,15.2146,1716.26923,2.19778,1991.91113,1634.93595,18.98202033,4862.96908,39.50349,1.51367,2.9289,28.26768,920.30391,1.24075,7.06963,38.70565,616.6391,2.79921,2.25664,10.04678,1.19832,5.92609,1.9117,,,16.58586,397.2586
